Employee_ID,Age,Industry,Years_of_Experience,Work_Location,Hours_Worked_Per_Week,Number_of_Virtual_Meetings,Work_Life_Balance_Rating,Stress_Level,Company_Support_for_Remote_Work,Physical_Activity,Sleep_Quality
EMP2584,29,Manufacturing,19,Hybrid,33,5,1,Medium,2,Weekly,Average
EMP2585,54,Finance,23,Hybrid,59,8,2,Low,4,None,Good
EMP2586,48,Retail,3,Onsite,21,2,1,Low,3,Weekly,Good
EMP2587,49,Education,29,Onsite,41,5,3,High,5,Weekly,Average
EMP2588,47,Retail,26,Remote,33,13,3,Medium,2,None,Poor
EMP2589,47,Consulting,29,Hybrid,22,7,5,Low,1,None,Poor
EMP2590,60,Finance,13,Hybrid,21,2,3,Medium,3,Weekly,Poor
EMP2591,46,Finance,29,Remote,29,13,3,Medium,1,Weekly,Average
EMP2592,30,Healthcare,31,Hybrid,23,15,2,Medium,2,Weekly,Average
EMP2593,58,IT,1,Remote,36,10,4,High,4,Daily,Good
EMP2594,57,IT,21,Remote,29,0,4,Low,3,Daily,Average
EMP2595,48,Finance,9,Remote,37,13,3,Low,1,Daily,Good
EMP2596,47,Consulting,5,Remote,20,14,5,Low,5,None,Poor
EMP2597,25,Education,14,Onsite,55,0,2,Low,3,Weekly,Good
EMP2598,45,Healthcare,33,Hybrid,29,5,3,High,5,Daily,Average
EMP2599,26,Education,3,Onsite,51,0,4,Medium,3,None,Poor
EMP2600,50,Retail,17,Remote,45,12,2,High,5,Weekly,Good
EMP2601,59,Education,26,Remote,49,8,2,High,2,Daily,Poor
EMP2602,35,Education,24,Hybrid,21,2,2,Medium,5,Weekly,Good
EMP2603,44,IT,10,Hybrid,40,12,2,Low,1,Weekly,Poor
EMP2604,41,IT,1,Onsite,53,14,1,Medium,4,Daily,Average
EMP2605,46,Healthcare,12,Remote,30,4,5,Low,1,Daily,Poor
EMP2606,27,Manufacturing,10,Onsite,54,4,5,Low,2,Daily,Average
EMP2607,27,Retail,11,Onsite,47,6,5,Medium,3,Daily,Average
EMP2608,33,Manufacturing,21,Onsite,39,11,2,Medium,1,Weekly,Good
EMP2609,35,Consulting,23,Remote,20,14,5,Low,4,Daily,Average
EMP2610,24,Finance,20,Hybrid,30,5,3,High,3,Weekly,Poor
EMP2611,31,IT,16,Hybrid,48,15,1,Medium,3,Daily,Good
EMP2612,39,Retail,21,Hybrid,29,1,4,Low,4,Weekly,Good
EMP2613,42,Healthcare,13,Onsite,54,6,4,Medium,1,Daily,Good
EMP2614,46,Education,11,Hybrid,41,13,1,Low,4,Daily,Poor
EMP2615,48,Consulting,32,Onsite,47,12,5,Medium,1,None,Poor
EMP2616,58,Consulting,34,Onsite,50,1,2,Low,3,Daily,Good
EMP2617,44,Healthcare,2,Onsite,44,9,2,High,5,None,Good
EMP2618,53,Consulting,4,Onsite,30,1,5,Low,2,Daily,Average
EMP2619,47,Finance,3,Hybrid,30,15,5,Low,4,Daily,Poor
EMP2620,25,Manufacturing,1,Onsite,40,1,1,Medium,5,Weekly,Poor
EMP2621,32,Healthcare,1,Hybrid,47,12,3,High,5,Daily,Poor
EMP2622,23,Consulting,15,Remote,34,15,4,Medium,5,None,Good
EMP2623,27,Education,9,Remote,52,2,3,High,5,Weekly,Average
EMP2624,45,Retail,18,Remote,25,14,3,High,2,Daily,Average
EMP2625,58,Consulting,25,Remote,49,0,1,Low,3,Weekly,Average
EMP2626,57,Finance,10,Remote,59,2,2,Low,4,Weekly,Poor
EMP2627,25,Retail,22,Onsite,60,2,1,Medium,5,Daily,Good
EMP2628,59,Finance,27,Remote,38,7,2,Low,4,None,Poor
EMP2629,43,Finance,13,Remote,31,1,1,High,2,Weekly,Good
EMP2630,56,IT,5,Onsite,48,4,5,Medium,3,Daily,Average
EMP2631,50,Finance,7,Remote,50,7,1,Medium,1,Daily,Good
EMP2632,47,Healthcare,24,Hybrid,50,7,2,High,3,Weekly,Good
EMP2633,47,Consulting,26,Remote,46,7,1,Medium,5,Daily,Poor
EMP2634,53,Consulting,2,Hybrid,59,0,5,Low,3,None,Poor
EMP2635,47,Healthcare,8,Hybrid,55,9,5,Medium,1,Weekly,Good
EMP2636,45,Consulting,21,Remote,38,3,1,Medium,3,Weekly,Average
EMP2637,24,Retail,18,Hybrid,36,7,4,High,1,Weekly,Good
EMP2638,44,Retail,19,Hybrid,33,2,4,Low,1,Weekly,Poor
EMP2639,55,Finance,31,Hybrid,31,10,5,Low,5,None,Poor
EMP2640,25,Education,29,Onsite,44,1,5,Medium,5,Weekly,Poor
EMP2641,30,Manufacturing,25,Remote,22,10,5,Low,1,Daily,Average
EMP2642,35,Education,29,Onsite,32,15,4,High,3,Weekly,Average
EMP2643,50,Consulting,20,Onsite,33,5,3,Medium,2,None,Good
EMP2644,27,Healthcare,8,Hybrid,44,11,5,Low,4,None,Average
EMP2645,34,Manufacturing,29,Onsite,57,13,5,High,5,None,Poor
EMP2646,30,Retail,1,Remote,54,1,3,High,2,Daily,Good
EMP2647,42,Education,7,Hybrid,45,4,3,Medium,3,None,Poor
EMP2648,52,Education,6,Hybrid,48,4,1,High,1,Weekly,Poor
EMP2649,45,Education,26,Remote,42,2,4,Low,2,Daily,Poor
EMP2650,50,Healthcare,16,Hybrid,38,11,3,Medium,2,Weekly,Poor
EMP2651,54,Finance,28,Hybrid,59,12,3,Low,2,None,Good
EMP2652,54,Finance,24,Hybrid,28,13,4,Low,1,Daily,Average
EMP2653,25,IT,30,Onsite,34,8,4,Low,4,None,Average
EMP2654,54,Consulting,11,Hybrid,29,5,3,High,2,None,Poor
EMP2655,29,Retail,2,Onsite,48,11,3,High,1,None,Average
EMP2656,37,IT,1,Onsite,51,5,1,Low,4,Daily,Average
EMP2657,56,IT,1,Hybrid,37,10,2,Medium,2,Daily,Average
EMP2658,33,IT,6,Onsite,32,8,5,Low,2,Daily,Good
EMP2659,22,Manufacturing,14,Onsite,40,3,4,Low,5,Weekly,Poor
EMP2660,53,Consulting,18,Remote,25,7,3,Low,5,Daily,Poor
EMP2661,53,Retail,4,Remote,34,11,4,Low,1,None,Poor
EMP2662,43,Consulting,18,Onsite,55,11,3,Medium,3,None,Good
EMP2663,53,IT,14,Hybrid,22,0,1,High,5,Weekly,Good
EMP2664,34,Retail,21,Onsite,57,10,3,Medium,3,Weekly,Poor
EMP2665,40,Education,6,Onsite,60,0,2,High,2,Weekly,Good
EMP2666,33,Healthcare,5,Remote,40,1,5,Low,4,None,Good
EMP2667,58,Finance,32,Remote,60,6,5,High,3,None,Average
EMP2668,35,IT,22,Remote,31,10,4,High,3,Weekly,Poor
EMP2669,27,Healthcare,25,Remote,55,2,5,Medium,5,Daily,Poor
EMP2670,46,IT,30,Hybrid,40,8,4,High,5,Weekly,Poor
EMP2671,42,IT,16,Remote,53,12,3,Low,2,None,Poor
EMP2672,36,Manufacturing,21,Remote,34,14,4,Medium,5,None,Good
EMP2673,53,Education,35,Hybrid,23,13,3,Low,5,Daily,Average
EMP2674,25,Finance,28,Onsite,54,15,1,Medium,2,Daily,Poor
EMP2675,32,IT,1,Hybrid,29,8,2,High,4,Daily,Average
EMP2676,59,Consulting,29,Hybrid,40,9,5,Low,5,None,Good
EMP2677,26,Retail,13,Remote,22,1,3,Medium,4,Weekly,Average
EMP2678,40,Retail,13,Onsite,22,14,3,High,1,None,Poor
EMP2679,38,Education,6,Onsite,48,8,4,Low,4,Weekly,Average
EMP2680,23,IT,27,Hybrid,22,6,1,Low,3,Daily,Average
EMP2681,49,IT,7,Onsite,28,10,3,Low,4,Daily,Average
EMP2682,26,Retail,8,Remote,43,7,1,High,5,Weekly,Good
EMP2683,46,IT,1,Hybrid,49,5,5,Medium,4,None,Good
EMP2684,51,Consulting,4,Remote,20,10,2,Medium,1,Weekly,Poor
EMP2685,58,Education,33,Hybrid,24,1,5,Medium,5,Weekly,Good
EMP2686,49,Healthcare,33,Remote,24,2,1,Medium,4,Weekly,Average
EMP2687,51,Consulting,5,Onsite,47,2,3,Medium,2,Weekly,Poor
EMP2688,43,Finance,1,Hybrid,30,13,2,Medium,5,None,Good
EMP2689,38,IT,15,Onsite,50,4,4,High,1,Weekly,Poor
EMP2690,58,Retail,6,Onsite,34,9,4,High,5,Daily,Good
EMP2691,43,Finance,29,Remote,55,7,2,Medium,4,Weekly,Average
EMP2692,52,Education,12,Remote,55,14,5,Medium,5,None,Good
EMP2693,35,Retail,16,Onsite,45,12,3,Medium,2,None,Good
EMP2694,52,IT,19,Onsite,20,3,2,Medium,4,Weekly,Good
EMP2695,23,IT,34,Remote,59,12,3,Low,1,Daily,Average
EMP2696,36,IT,27,Remote,32,10,5,Medium,3,Weekly,Good
EMP2697,31,Manufacturing,15,Onsite,25,7,5,High,3,Weekly,Poor
EMP2698,43,Finance,18,Hybrid,30,15,2,Low,1,Weekly,Poor
EMP2699,54,Manufacturing,11,Hybrid,33,10,3,Low,2,Daily,Good
EMP2700,53,Consulting,18,Remote,58,13,5,Low,4,Daily,Average
EMP2701,30,IT,16,Remote,55,12,4,Medium,1,Weekly,Poor
EMP2702,51,Retail,29,Onsite,58,2,5,High,3,Daily,Average
EMP2703,58,Healthcare,25,Onsite,34,4,4,Low,1,None,Poor
EMP2704,51,IT,21,Onsite,36,15,4,Low,3,None,Average
EMP2705,32,Finance,8,Onsite,42,2,3,Medium,5,Daily,Good
EMP2706,55,Retail,2,Hybrid,22,15,4,Medium,2,Weekly,Good
EMP2707,36,Education,33,Hybrid,52,3,4,Medium,5,None,Average
EMP2708,31,Education,27,Onsite,53,6,5,High,1,Weekly,Average
EMP2709,27,Healthcare,27,Hybrid,37,11,3,High,1,None,Poor
EMP2710,31,Manufacturing,29,Onsite,55,4,2,Low,1,Weekly,Poor
EMP2711,40,Healthcare,12,Remote,42,4,1,High,4,Daily,Average
EMP2712,28,IT,33,Onsite,55,4,3,Medium,2,Weekly,Poor
EMP2713,58,Manufacturing,24,Hybrid,42,13,5,Low,4,None,Average
EMP2714,53,Manufacturing,6,Hybrid,39,10,4,Low,3,None,Good
EMP2715,34,Consulting,21,Hybrid,54,3,2,High,5,Weekly,Poor
EMP2716,47,Education,15,Onsite,28,0,4,High,1,Daily,Poor
EMP2717,41,IT,27,Onsite,44,13,4,Low,5,None,Good
EMP2718,48,Finance,20,Onsite,36,11,2,Low,1,Weekly,Poor
EMP2719,22,Manufacturing,30,Remote,20,15,4,Low,5,None,Good
EMP2720,30,Manufacturing,34,Onsite,42,15,2,High,2,None,Good
EMP2721,42,IT,24,Remote,24,1,1,Medium,5,Daily,Poor
EMP2722,34,Education,2,Hybrid,48,7,3,Low,5,None,Good
EMP2723,34,IT,10,Hybrid,30,13,4,Low,4,Weekly,Good
EMP2724,41,Manufacturing,24,Onsite,27,5,1,Low,3,None,Poor
EMP2725,41,Consulting,11,Hybrid,24,5,2,Low,3,None,Poor
EMP2726,27,Healthcare,17,Remote,42,0,5,Low,2,Daily,Good
EMP2727,27,IT,24,Remote,53,10,4,High,3,Daily,Average
EMP2728,22,Retail,9,Hybrid,34,14,4,Medium,4,Weekly,Good
EMP2729,27,Retail,4,Onsite,42,7,1,Low,1,Weekly,Average
EMP2730,25,Manufacturing,3,Hybrid,25,3,1,Medium,3,Weekly,Good
EMP2731,46,Consulting,6,Hybrid,30,15,5,Low,4,Weekly,Poor
EMP2732,30,Finance,16,Hybrid,27,9,2,Medium,5,Weekly,Average
EMP2733,38,Retail,26,Hybrid,27,15,1,Low,3,Daily,Poor
EMP2734,41,Manufacturing,3,Hybrid,56,5,2,Medium,2,None,Good
EMP2735,46,Retail,20,Onsite,30,14,3,High,4,None,Good
EMP2736,58,Healthcare,31,Onsite,40,1,4,Medium,2,Weekly,Average
EMP2737,57,Retail,17,Hybrid,57,13,3,Low,5,Daily,Good
EMP2738,35,Retail,28,Remote,46,10,1,Low,5,Weekly,Poor
EMP2739,30,Consulting,21,Remote,38,15,5,High,2,Weekly,Good
EMP2740,42,Healthcare,3,Hybrid,47,5,1,Low,4,Daily,Average
EMP2741,57,Finance,13,Remote,22,8,3,High,1,Weekly,Average
EMP2742,40,Manufacturing,4,Onsite,34,8,4,Low,4,Daily,Poor
EMP2743,33,Finance,35,Hybrid,46,2,5,Low,5,None,Average
EMP2744,31,Healthcare,19,Onsite,28,0,3,Medium,1,None,Average
EMP2745,54,Manufacturing,27,Onsite,35,1,5,Low,4,Daily,Average
EMP2746,25,Retail,35,Hybrid,23,14,3,Medium,1,Daily,Average
EMP2747,46,IT,32,Onsite,36,7,4,High,3,Daily,Good
EMP2748,44,Retail,30,Hybrid,45,10,5,Low,3,Daily,Average
EMP2749,25,Retail,17,Remote,39,9,1,High,2,Weekly,Poor
EMP2750,29,Education,28,Hybrid,55,7,1,Low,2,Daily,Poor
EMP2751,43,Education,4,Remote,26,5,4,Low,4,None,Good
EMP2752,30,Consulting,34,Remote,51,6,1,Medium,3,Weekly,Average
EMP2753,24,Finance,13,Remote,20,4,5,Low,2,Daily,Average
EMP2754,32,Education,18,Remote,46,12,5,Medium,1,None,Good
EMP2755,32,Consulting,10,Onsite,31,0,1,Medium,1,Weekly,Good
EMP2756,52,Consulting,5,Onsite,56,11,1,Medium,5,Weekly,Poor
EMP2757,28,Education,30,Hybrid,52,10,3,High,1,Weekly,Good
EMP2758,25,Finance,35,Onsite,53,14,2,Medium,4,None,Good
EMP2759,45,Retail,3,Hybrid,30,0,5,Low,5,None,Good
EMP2760,46,Manufacturing,22,Onsite,56,13,5,Medium,4,Daily,Average
EMP2761,58,Finance,34,Onsite,20,15,3,Low,5,None,Good
EMP2762,46,Consulting,33,Remote,52,10,4,High,1,Daily,Good
EMP2763,32,IT,4,Hybrid,38,5,5,High,2,Weekly,Good
EMP2764,46,Consulting,21,Remote,36,10,2,Low,4,None,Average
EMP2765,45,Education,1,Onsite,25,9,4,Low,2,Weekly,Poor
EMP2766,33,Education,30,Hybrid,46,8,4,Low,4,Weekly,Average
EMP2767,47,Healthcare,28,Hybrid,42,8,5,Medium,5,None,Poor
EMP2768,23,Education,26,Remote,32,9,5,High,4,Weekly,Poor
EMP2769,55,Manufacturing,34,Hybrid,34,8,1,Medium,2,Weekly,Good
EMP2770,24,Finance,5,Remote,35,1,5,Low,1,Daily,Average
EMP2771,33,Finance,24,Onsite,27,13,3,Medium,4,None,Good
EMP2772,22,IT,27,Hybrid,43,7,5,High,2,Weekly,Average
EMP2773,33,Consulting,16,Hybrid,27,1,3,High,3,None,Average
EMP2774,48,Education,13,Onsite,31,8,4,Medium,1,None,Average
EMP2775,35,Education,25,Onsite,20,2,3,High,3,Weekly,Poor
EMP2776,26,Retail,24,Hybrid,44,4,2,Medium,3,Daily,Poor
EMP2777,60,Retail,12,Remote,59,2,3,Medium,4,Weekly,Average
EMP2778,23,Consulting,19,Onsite,53,3,3,Low,3,Weekly,Poor
EMP2779,45,Healthcare,25,Onsite,56,11,4,Low,1,Daily,Good
EMP2780,46,Consulting,24,Onsite,37,6,1,Medium,4,Weekly,Good
EMP2781,24,IT,31,Remote,59,1,1,High,1,None,Poor
EMP2782,48,Education,2,Onsite,41,13,1,Medium,1,Weekly,Poor
EMP2783,55,Retail,31,Hybrid,32,0,4,Low,3,Daily,Good
EMP2784,36,Retail,28,Onsite,38,7,5,Low,5,None,Poor
EMP2785,39,Healthcare,4,Onsite,42,15,5,Low,2,Daily,Poor
EMP2786,24,Finance,10,Hybrid,45,7,1,High,4,None,Poor
EMP2787,48,Manufacturing,26,Remote,36,4,3,Medium,4,Daily,Poor
EMP2788,52,Retail,17,Remote,28,10,3,Low,5,Weekly,Good
EMP2789,36,Healthcare,33,Remote,23,7,1,Low,1,Weekly,Good
EMP2790,57,Healthcare,17,Hybrid,40,11,5,Low,3,None,Average
EMP2791,27,Retail,16,Hybrid,40,11,1,Medium,1,Daily,Good
EMP2792,31,Education,31,Onsite,24,5,3,Low,4,None,Good
EMP2793,49,Education,34,Onsite,21,0,3,High,5,Weekly,Poor
EMP2794,60,Finance,2,Onsite,34,3,2,High,2,Weekly,Average
EMP2795,52,Healthcare,4,Remote,41,10,4,Medium,4,Daily,Good
EMP2796,27,Healthcare,35,Hybrid,23,15,5,Medium,5,None,Average
EMP2797,55,Healthcare,20,Onsite,47,15,5,High,3,Weekly,Good
EMP2798,33,IT,28,Onsite,45,14,2,Low,1,Daily,Poor
EMP2799,49,Finance,6,Hybrid,44,0,2,Medium,5,Daily,Poor
EMP2800,32,Healthcare,9,Onsite,50,5,3,Low,2,Daily,Good
EMP2801,23,Consulting,32,Onsite,36,11,2,Low,1,Daily,Average
EMP2802,35,Healthcare,10,Remote,32,8,1,Medium,3,Weekly,Poor
EMP2803,53,Healthcare,19,Onsite,38,9,5,Medium,3,Weekly,Good
EMP2804,37,Manufacturing,27,Remote,24,5,1,Low,1,Daily,Good
EMP2805,50,Consulting,23,Hybrid,26,1,4,High,1,Daily,Good
EMP2806,50,Healthcare,13,Hybrid,48,14,4,High,3,None,Poor
EMP2807,50,Healthcare,18,Remote,56,2,5,Low,2,None,Good
EMP2808,54,Consulting,27,Remote,38,12,3,Low,5,None,Good
EMP2809,47,Finance,26,Hybrid,47,6,1,Medium,3,Daily,Poor
EMP2810,30,Healthcare,29,Remote,51,13,3,Low,1,Weekly,Poor
EMP2811,22,Manufacturing,14,Hybrid,39,15,2,Low,1,Daily,Good
EMP2812,31,Manufacturing,22,Remote,52,6,4,Medium,4,Weekly,Good
EMP2813,33,Retail,33,Remote,46,0,2,High,1,None,Average
EMP2814,22,IT,30,Remote,20,10,1,Medium,1,None,Poor
EMP2815,38,Finance,22,Remote,23,13,1,Low,3,Weekly,Good
EMP2816,38,Consulting,21,Onsite,39,0,3,High,4,None,Average
EMP2817,36,Retail,19,Hybrid,29,9,5,Medium,4,Weekly,Poor
EMP2818,47,Healthcare,7,Hybrid,49,8,2,High,5,Weekly,Average
EMP2819,37,IT,26,Remote,27,7,1,High,5,None,Average
EMP2820,38,Consulting,16,Onsite,27,7,4,Medium,2,Daily,Average
EMP2821,39,Healthcare,3,Hybrid,26,8,3,High,1,Daily,Good
EMP2822,29,Consulting,11,Onsite,39,12,1,Low,2,None,Poor
EMP2823,38,Manufacturing,26,Hybrid,55,2,5,High,2,None,Average
EMP2824,40,Healthcare,3,Remote,59,7,5,Medium,2,Weekly,Poor
EMP2825,31,Consulting,24,Onsite,49,9,4,Medium,3,None,Average
EMP2826,33,Education,11,Onsite,38,8,5,High,4,Weekly,Good
EMP2827,50,Manufacturing,16,Remote,26,0,4,Medium,4,Daily,Average
EMP2828,59,Consulting,3,Remote,31,2,2,Low,2,None,Good
EMP2829,42,Education,21,Remote,26,6,4,Medium,1,Weekly,Poor
EMP2830,29,Manufacturing,1,Onsite,32,9,2,High,2,None,Poor
EMP2831,26,Consulting,7,Onsite,33,4,4,Medium,5,Daily,Poor
EMP2832,47,Consulting,34,Hybrid,44,6,1,Medium,5,Weekly,Average
EMP2833,40,Manufacturing,12,Onsite,37,5,4,Low,4,None,Average
EMP2834,57,Education,12,Onsite,20,1,5,High,4,None,Good
EMP2835,56,IT,9,Remote,34,7,5,Medium,2,None,Average
EMP2836,28,IT,19,Remote,35,15,3,Medium,3,None,Poor
EMP2837,52,Healthcare,33,Onsite,55,2,3,Low,4,Daily,Good
EMP2838,40,Healthcare,9,Hybrid,22,3,2,Low,3,Weekly,Good
EMP2839,46,Healthcare,26,Remote,41,6,5,Medium,3,Daily,Average
EMP2840,53,Consulting,6,Hybrid,41,2,5,Medium,1,None,Average
EMP2841,39,Finance,13,Onsite,48,13,5,Low,3,Daily,Poor
EMP2842,51,Education,4,Onsite,56,9,5,Low,1,Weekly,Good
EMP2843,48,Healthcare,33,Onsite,45,0,5,Low,2,Weekly,Poor
EMP2844,47,Finance,30,Remote,53,2,4,Medium,1,None,Average
EMP2845,25,IT,3,Onsite,28,2,2,Medium,5,Weekly,Good
EMP2846,34,Consulting,21,Remote,32,6,2,Low,5,Daily,Good
EMP2847,32,Education,24,Onsite,55,14,4,Medium,5,Weekly,Average
EMP2848,22,IT,24,Onsite,48,1,2,Low,5,None,Poor
EMP2849,47,Finance,30,Hybrid,57,10,5,Low,1,None,Poor
EMP2850,52,Retail,17,Hybrid,37,10,2,High,1,Weekly,Average
EMP2851,55,Retail,30,Remote,56,9,2,Medium,3,None,Poor
EMP2852,60,Healthcare,21,Onsite,23,14,1,High,5,Daily,Good
EMP2853,52,IT,29,Onsite,49,2,4,Medium,2,Weekly,Good
EMP2854,33,Finance,29,Remote,25,15,1,High,4,None,Average
EMP2855,30,Retail,1,Remote,33,6,2,Low,3,None,Average
EMP2856,50,Healthcare,1,Hybrid,31,2,3,High,2,None,Good
EMP2857,28,Education,12,Onsite,54,3,4,High,3,Daily,Average
EMP2858,32,IT,7,Onsite,57,8,4,Medium,1,None,Poor
EMP2859,31,Finance,28,Hybrid,42,1,3,High,5,Daily,Poor
EMP2860,60,IT,27,Onsite,49,2,5,Medium,5,None,Poor
EMP2861,23,Manufacturing,11,Onsite,33,7,4,Low,1,None,Average
EMP2862,24,Manufacturing,11,Remote,47,8,2,Low,5,Daily,Good
EMP2863,44,Consulting,34,Hybrid,56,7,5,Low,1,Weekly,Good
EMP2864,49,Finance,32,Remote,25,3,5,High,3,Weekly,Good
EMP2865,28,Education,16,Remote,36,3,1,High,1,Daily,Good
EMP2866,22,Consulting,3,Remote,26,3,3,Low,3,Daily,Poor
EMP2867,48,Manufacturing,16,Remote,56,10,1,High,5,None,Average
EMP2868,56,IT,11,Hybrid,54,15,5,Low,4,Weekly,Poor
EMP2869,54,Consulting,8,Onsite,46,3,5,Low,4,None,Poor
EMP2870,49,Consulting,3,Remote,36,10,5,Medium,2,Weekly,Average
EMP2871,27,Retail,26,Onsite,45,3,2,Medium,2,None,Good
EMP2872,31,Finance,6,Remote,36,9,4,Low,1,None,Average
EMP2873,26,Retail,20,Onsite,46,4,5,Low,3,None,Good
EMP2874,33,Finance,17,Hybrid,47,0,1,High,3,None,Good
EMP2875,30,Retail,13,Onsite,41,7,4,High,1,Daily,Poor
EMP2876,39,Education,18,Onsite,38,15,2,High,4,None,Average
EMP2877,42,Consulting,17,Onsite,60,2,4,Medium,2,None,Poor
EMP2878,27,Healthcare,5,Onsite,48,1,4,Medium,3,Daily,Good
EMP2879,24,Education,33,Remote,24,10,1,Medium,5,None,Poor
EMP2880,42,Manufacturing,14,Onsite,57,6,3,Medium,3,None,Average
EMP2881,46,IT,24,Onsite,30,0,5,Medium,2,None,Average
EMP2882,57,Retail,11,Remote,42,14,1,High,2,None,Poor
EMP2883,50,Retail,23,Onsite,51,11,5,High,1,None,Poor
EMP2884,31,Healthcare,15,Onsite,28,11,4,High,4,Weekly,Poor
EMP2885,56,Healthcare,15,Hybrid,60,14,4,Low,1,Daily,Good
EMP2886,31,Finance,15,Onsite,35,0,1,Medium,2,Weekly,Poor
EMP2887,27,Healthcare,15,Onsite,59,12,2,Low,5,None,Average
EMP2888,51,Manufacturing,25,Remote,58,1,4,Medium,4,Weekly,Average
EMP2889,50,Retail,28,Remote,22,4,5,Low,5,Weekly,Poor
EMP2890,47,Consulting,10,Remote,45,13,4,High,5,Daily,Average
EMP2891,28,Consulting,6,Hybrid,27,5,2,High,5,Weekly,Average
EMP2892,25,Consulting,20,Remote,35,1,3,High,4,None,Average
EMP2893,35,Healthcare,12,Onsite,41,13,5,Medium,3,Daily,Poor
EMP2894,26,Consulting,15,Remote,31,8,3,Medium,5,None,Poor
EMP2895,31,Retail,6,Hybrid,22,2,1,Medium,5,Weekly,Poor
EMP2896,56,Finance,21,Remote,24,13,3,Medium,2,None,Good
EMP2897,45,Education,9,Hybrid,24,12,4,Low,2,Weekly,Average
EMP2898,41,Finance,30,Hybrid,49,13,5,Low,4,None,Good
EMP2899,30,IT,25,Remote,52,3,1,Low,2,Daily,Poor
EMP2900,23,Finance,35,Remote,55,15,4,Low,2,None,Poor
EMP2901,34,Consulting,23,Hybrid,22,9,3,High,5,None,Good
EMP2902,25,Retail,17,Remote,35,7,3,Medium,1,Daily,Good
EMP2903,49,IT,35,Hybrid,52,12,1,Medium,2,Weekly,Good
EMP2904,33,Finance,26,Onsite,45,15,2,High,5,None,Good
EMP2905,59,Education,6,Hybrid,30,3,3,Low,3,Weekly,Poor
EMP2906,48,Retail,2,Onsite,56,5,4,High,3,Weekly,Poor
EMP2907,54,Retail,7,Remote,21,2,1,High,1,None,Poor
EMP2908,54,Manufacturing,29,Hybrid,56,0,1,High,1,None,Average
EMP2909,27,IT,4,Remote,26,1,4,Medium,3,Daily,Average
EMP2910,51,Finance,2,Hybrid,25,9,2,Low,5,Daily,Average
EMP2911,44,IT,6,Remote,27,15,4,Medium,4,None,Average
EMP2912,28,Retail,24,Hybrid,60,11,4,Medium,4,None,Good
EMP2913,34,Manufacturing,28,Hybrid,21,3,5,Low,4,Daily,Good
EMP2914,53,Education,26,Onsite,25,10,1,Medium,2,Daily,Poor
EMP2915,41,Retail,30,Hybrid,52,1,3,Low,5,None,Good
EMP2916,54,Finance,1,Remote,41,8,3,Medium,1,None,Average
EMP2917,35,IT,17,Remote,21,1,1,High,4,Weekly,Poor
EMP2918,60,IT,10,Remote,56,2,4,Low,5,None,Poor
EMP2919,54,Healthcare,22,Hybrid,38,6,1,Low,3,Weekly,Poor
EMP2920,29,Consulting,23,Remote,43,9,1,Low,5,Weekly,Good
EMP2921,34,Consulting,7,Hybrid,20,12,1,High,5,None,Poor
EMP2922,52,Retail,7,Remote,52,7,4,Medium,3,None,Average
EMP2923,25,Retail,5,Remote,21,4,2,Medium,5,Weekly,Good
EMP2924,58,Retail,33,Remote,56,15,4,Medium,3,Weekly,Poor
EMP2925,22,Consulting,25,Onsite,38,5,3,Medium,4,Weekly,Poor
EMP2926,48,Education,22,Remote,39,15,3,High,1,None,Poor
EMP2927,31,Manufacturing,31,Onsite,47,5,2,Medium,2,None,Average
EMP2928,33,Finance,3,Remote,53,8,2,Low,2,Weekly,Average
EMP2929,41,Retail,26,Onsite,58,7,3,Medium,4,Weekly,Average
EMP2930,26,Retail,17,Onsite,55,15,5,Medium,3,None,Good
EMP2931,40,Finance,12,Remote,54,13,3,High,3,Weekly,Good
EMP2932,38,Education,11,Onsite,60,13,2,Medium,5,Weekly,Good
EMP2933,43,Retail,32,Hybrid,34,13,2,Medium,1,Weekly,Poor
EMP2934,32,IT,28,Remote,50,14,4,Low,3,Weekly,Average
EMP2935,23,IT,27,Onsite,60,15,5,Medium,1,Daily,Average
EMP2936,29,Healthcare,6,Remote,20,11,1,Medium,3,None,Average
EMP2937,36,Consulting,9,Hybrid,60,15,3,Low,1,Daily,Poor
EMP2938,31,IT,27,Remote,38,10,3,High,1,Weekly,Good
EMP2939,56,Education,29,Onsite,53,5,5,High,5,None,Poor
EMP2940,24,IT,23,Onsite,58,10,4,Medium,2,Weekly,Poor
EMP2941,39,Manufacturing,3,Onsite,49,13,5,Medium,1,Daily,Average
EMP2942,49,Consulting,25,Remote,30,2,5,Low,5,None,Average
EMP2943,29,Healthcare,30,Remote,42,5,4,High,3,Daily,Good
EMP2944,58,Education,19,Remote,34,5,2,Medium,3,None,Good
EMP2945,54,IT,12,Remote,41,11,3,Medium,2,Daily,Good
EMP2946,25,Retail,19,Remote,22,12,4,Medium,2,None,Average
EMP2947,35,Consulting,34,Onsite,24,12,2,Medium,5,None,Average
EMP2948,37,Healthcare,15,Hybrid,57,9,2,Low,3,Weekly,Poor
EMP2949,36,Finance,4,Remote,29,15,4,Medium,1,None,Average
EMP2950,60,Retail,6,Remote,41,11,1,High,2,None,Good
EMP2951,53,Education,35,Remote,27,13,5,High,2,Daily,Average
EMP2952,37,Finance,30,Remote,47,7,4,Medium,1,Weekly,Average
EMP2953,58,Retail,5,Onsite,41,7,2,High,5,Daily,Good
